Age,EdLevel,Gender,YearsCode,YearsCodePro,ComputerSkills,Accessibility,MentalHealth,MainBranch
0,3,0,10,5,20,1,0,1
1,3,0,20,13,19,1,0,1
0,3,0,14,11,10,0,0,1
0,2,1,7,7,8,0,1,1
1,2,0,20,15,10,1,0,1
0,1,0,4,2,6,0,0,1
0,1,0,4,0,10,0,0,1
0,2,0,11,6,13,0,0,0
1,1,0,25,22,19,0,0,1
0,3,1,10,7,4,0,0,1
1,1,0,21,15,21,0,0,1
1,2,0,38,15,14,0,0,1
1,2,0,38,4,4,0,0,1
0,2,0,16,14,15,0,0,1
0,2,0,12,7,8,0,1,1
0,1,0,6,6,7,0,0,1
0,0,0,8,2,13,0,0,1
0,1,0,17,10,11,0,0,1
0,2,0,8,6,6,0,1,1
0,3,0,9,2,12,0,0,1
0,1,0,16,10,21,1,0,1
1,2,0,20,12,12,0,0,1
0,2,0,12,2,7,0,0,1
0,2,0,16,9,5,0,0,1
0,2,0,3,0,12,0,0,1
1,2,0,13,11,23,0,1,1
0,3,0,17,6,18,0,0,1
0,2,1,15,7,14,0,0,1
0,2,0,14,14,19,0,0,1
1,2,0,25,22,7,0,0,1
1,3,0,18,13,5,0,0,0
0,3,0,6,5,12,0,0,1
0,2,0,4,4,27,0,0,1
0,1,0,12,4,17,0,0,1
1,2,0,43,35,16,0,0,1
0,1,0,16,10,23,0,1,1
0,2,1,6,1,17,0,0,1
0,3,1,3,1,8,0,0,1
0,2,0,8,3,17,0,0,1
0,2,0,5,4,19,0,0,1
0,2,0,5,4,10,0,0,1
1,3,0,20,15,5,0,0,1
1,3,0,20,15,5,0,0,0
0,3,0,19,10,19,0,0,1
1,3,0,18,13,21,1,0,1
1,3,0,40,32,5,0,0,0
1,2,1,6,6,8,0,0,1
1,3,0,40,30,14,0,0,0
0,3,0,5,4,12,0,1,1
1,3,0,16,15,9,0,0,1
0,2,0,16,12,12,0,0,1
0,2,1,0,0,6,0,0,1
1,3,0,46,29,2,0,1,1
1,2,0,34,22,28,0,1,1
0,0,0,8,6,14,0,0,1
1,3,0,26,1,13,0,0,0
0,3,0,12,10,16,0,0,1
0,3,1,10,2,4,0,0,1
0,2,1,7,6,3,0,1,1
0,4,0,17,4,7,0,0,1
0,2,0,13,11,3,0,1,1
0,2,0,2,0,4,0,0,1
1,3,0,14,8,14,0,0,1
0,1,0,7,4,8,0,0,1
0,0,0,7,5,10,0,0,1
0,2,0,17,6,12,0,0,1
0,3,0,10,3,7,0,0,1
1,1,0,2,1,8,0,0,1
0,1,0,10,6,6,0,0,1
1,2,0,40,25,8,0,0,1
0,2,0,8,2,13,0,0,1
1,1,0,5,2,16,0,0,1
1,2,0,17,11,17,0,0,1
0,2,0,10,1,7,0,0,1
0,2,1,8,3,9,0,0,1
1,2,0,40,30,11,0,0,1
0,3,0,7,4,27,0,0,1
0,3,0,14,6,21,0,0,1
1,1,0,35,17,4,0,0,0
0,2,0,7,0,11,0,0,1
1,4,0,30,15,2,0,0,0
1,2,1,20,6,11,0,1,1
0,2,0,10,8,4,0,0,1
0,2,0,17,5,22,0,1,1
0,1,0,9,8,7,0,0,0
0,2,0,6,4,24,0,0,1
1,2,0,20,15,6,0,1,1
0,2,0,8,6,20,0,0,1
1,2,0,36,23,17,0,1,1
0,2,0,12,8,10,0,0,1
0,3,1,4,4,11,0,1,1
1,1,0,30,6,13,0,0,1
0,1,0,12,10,14,0,0,1
0,2,2,4,0,9,0,1,1
1,3,0,46,44,24,0,0,1
0,2,0,7,2,16,0,0,1
0,3,0,21,2,24,0,0,1
0,0,0,7,4,12,0,1,1
0,4,0,9,4,10,1,1,0
0,2,0,11,7,7,0,0,1
0,0,0,18,11,9,0,0,1
0,1,0,6,2,5,1,0,1
1,0,0,30,25,5,0,0,0
1,1,0,14,13,15,0,1,1
1,2,1,20,15,20,0,0,1
0,2,0,5,1,12,0,0,1
0,3,0,11,10,8,0,1,1
0,2,0,7,5,17,0,0,1
0,3,0,6,5,3,0,0,0
1,2,0,19,13,16,0,0,1
0,2,0,7,1,13,0,0,1
0,2,0,12,6,22,0,0,1
0,3,0,7,2,6,0,0,1
0,3,0,15,13,17,0,0,1
0,3,0,12,7,45,0,0,1
1,2,0,23,19,17,0,1,1
0,2,0,19,10,12,0,0,1
0,3,0,6,0,8,0,0,1
0,2,0,8,5,22,0,0,1
0,3,0,18,7,4,0,0,1
0,1,0,3,0,20,0,0,0
1,1,0,30,30,8,0,0,1
0,3,0,6,3,21,0,0,1
1,2,0,22,17,15,0,0,1
1,4,0,47,42,12,0,0,1
1,3,0,16,13,14,0,0,0
0,2,0,10,5,25,0,0,1
0,2,0,7,1,31,0,0,1
1,1,0,32,28,12,0,0,1
0,3,0,9,5,10,0,0,1
0,2,0,5,5,19,0,1,1
0,1,0,11,5,29,0,1,1
1,2,0,38,34,1,0,0,1
1,2,0,16,13,5,0,1,1
0,2,0,15,3,17,0,1,1
1,3,0,15,8,18,0,1,1
1,2,0,30,30,30,0,0,1
0,2,0,5,2,11,0,0,0
0,2,0,10,5,19,0,0,1
0,2,0,16,13,20,1,1,1
1,3,0,15,15,14,0,0,0
0,2,0,10,3,29,0,0,1
1,2,0,28,17,16,0,0,1
0,3,0,8,7,14,0,0,1
0,1,0,6,4,8,1,0,1
1,2,0,12,10,16,0,0,1
0,2,0,9,3,33,0,0,1
0,1,0,10,1,16,0,0,1
0,0,0,15,2,16,0,1,1
1,2,0,22,20,21,0,1,1
1,3,0,40,20,13,0,0,1
0,2,1,2,1,8,0,0,1
0,0,0,10,5,11,0,1,1
0,2,0,22,15,23,0,0,1
0,1,0,10,5,9,0,0,1
0,2,0,17,6,19,0,1,1
1,0,0,4,8,9,0,0,1
1,1,1,27,24,12,0,0,1
0,2,0,8,2,12,0,0,1
0,0,0,8,8,10,1,1,1
0,2,0,8,8,8,0,1,1
0,2,0,8,8,16,0,0,1
0,2,0,13,11,17,0,0,1
0,2,0,7,2,19,0,1,1
1,3,0,40,36,6,0,0,1
1,1,0,23,23,11,0,0,1
1,2,0,25,15,20,0,0,1
0,2,0,4,2,7,0,0,1
0,2,0,8,6,14,0,0,1
0,0,1,5,4,8,0,1,1
0,3,1,3,2,6,0,0,1
0,2,0,8,4,11,0,0,1
0,2,0,6,0,15,0,0,0
1,3,0,20,15,15,0,0,1
1,3,0,20,7,13,0,0,1
0,2,0,7,3,5,0,1,1
1,2,0,17,12,22,0,1,1
0,3,0,13,10,3,0,0,1
0,3,1,15,10,11,0,0,1
0,3,0,12,5,23,0,0,1
0,2,0,9,7,23,0,0,1
0,2,0,4,1,15,0,0,1
0,2,2,10,8,13,0,0,1
1,3,0,15,10,27,0,0,1
1,3,0,36,22,5,0,0,1
0,2,0,9,4,11,0,0,1
0,4,0,10,5,43,0,0,1
0,2,0,6,2,21,0,1,1
1,2,0,24,18,4,0,0,1
0,3,0,6,5,10,1,0,1
0,2,0,7,4,13,0,0,1
1,2,0,18,9,7,0,0,1
0,3,0,10,5,17,0,1,1
0,1,0,3,2,6,1,1,1
0,2,0,5,6,6,0,0,1
0,2,0,6,5,9,0,1,1
1,1,0,16,15,20,0,1,1
1,0,0,32,14,11,0,1,1
0,2,0,10,7,23,0,0,1
0,2,0,14,7,6,0,0,1
0,2,0,18,6,24,0,1,1
0,2,2,16,3,6,0,1,1
0,2,0,8,5,31,0,0,1
0,3,2,16,12,7,0,1,1
0,2,0,10,4,40,0,1,1
1,3,0,23,15,14,0,0,1
0,3,0,6,4,4,0,0,1
0,2,0,9,6,19,0,1,1
0,3,0,6,4,19,0,0,1
0,3,0,1,1,10,0,0,1
0,3,0,6,4,18,1,0,1
0,2,0,11,10,13,0,0,1
0,2,0,5,4,11,0,0,0
0,2,0,17,11,18,0,0,1
0,3,0,12,9,19,0,0,1
0,1,0,11,7,11,0,0,1
0,2,0,8,5,17,0,1,1
0,2,0,16,12,23,1,0,1
0,2,0,6,4,8,0,1,1
0,2,0,7,2,14,0,0,1
1,2,0,22,20,10,0,1,1
0,4,0,7,5,28,0,1,1
0,2,0,6,3,10,0,0,1
0,2,0,4,1,14,0,0,1
1,2,0,25,19,5,0,1,1
1,4,0,35,26,3,0,0,1
0,2,0,7,6,20,0,0,1
0,2,0,4,3,6,0,0,1
0,2,0,11,7,33,0,0,1
0,2,0,12,3,11,0,0,1
1,2,0,40,37,5,0,0,1
1,2,0,4,2,17,0,0,1
1,4,0,30,15,10,0,0,1
1,1,0,29,22,21,0,0,1
0,2,0,10,6,7,0,0,1
1,2,0,30,20,16,0,0,1
0,3,0,14,5,11,0,0,1
0,1,0,16,10,32,0,0,1
0,2,0,5,2,10,0,0,1
0,0,0,3,2,11,0,0,1
1,2,0,15,10,28,0,0,1
0,3,0,12,8,8,0,0,1
0,2,0,8,6,12,0,0,1
0,1,0,6,2,9,0,1,1
1,2,0,42,40,12,0,0,1
0,2,0,3,1,16,0,1,1
1,2,0,15,10,13,0,1,1
0,2,0,13,10,17,0,0,1
0,1,0,4,1,35,1,0,1
0,2,0,17,10,17,0,0,1
0,4,0,17,12,13,0,0,1
0,2,0,8,3,24,0,0,1
0,2,0,8,3,17,0,1,1
0,2,0,6,0,11,0,0,1
1,2,0,9,6,16,0,0,1
0,2,0,9,6,18,0,1,1
1,4,0,40,27,7,0,0,1
1,2,0,27,22,11,0,0,0
0,2,0,6,5,25,0,0,1
1,3,0,14,7,7,0,0,1
1,3,0,17,15,8,0,0,1
1,2,0,20,15,10,0,0,1
0,2,0,8,4,8,0,0,1
0,2,0,8,5,6,0,0,1
0,1,0,7,4,14,0,0,1
0,2,1,4,4,18,0,0,0
1,3,0,35,25,8,0,0,1
1,2,0,9,4,6,0,1,1
0,3,0,6,4,19,0,0,1
0,2,0,8,2,12,0,0,1
0,0,1,24,14,12,0,0,1
1,1,0,24,18,8,0,0,1
1,3,0,22,14,22,0,0,1
0,2,0,11,5,19,0,0,1
1,3,0,16,13,17,0,0,1
0,3,0,7,3,3,0,0,1
1,2,0,15,10,22,1,0,1
0,3,0,14,5,8,0,0,1
0,1,0,4,3,14,0,0,1
0,2,1,10,3,18,0,0,1
0,1,0,3,0,24,0,0,1
0,2,0,10,7,14,0,0,1
0,0,0,2,9,33,0,0,0
0,2,0,6,1,16,0,0,1
0,2,0,10,5,12,0,0,1
1,3,2,15,10,25,0,1,1
1,3,0,44,40,5,0,0,0
0,2,0,8,5,14,0,0,1
0,2,0,12,8,19,0,0,1
1,2,0,24,16,12,0,0,1
0,2,0,7,3,23,0,0,1
1,2,0,20,15,9,0,0,1
1,3,2,25,15,16,1,1,1
0,2,0,7,4,15,0,0,1
0,3,0,17,10,11,0,1,1
0,2,0,15,9,11,0,0,1
1,4,0,35,22,8,0,0,0
0,3,0,4,3,2,0,0,1
1,4,0,35,22,18,0,0,1
0,0,0,12,7,25,0,0,1
0,2,0,3,1,13,0,0,1
1,3,0,13,8,10,0,0,1
1,2,0,25,21,23,0,0,1
0,2,0,15,10,13,0,0,1
0,3,0,4,3,8,0,1,1
1,2,0,35,25,10,0,0,1
0,1,0,12,9,11,1,1,1
0,1,0,10,6,12,0,0,1
0,2,1,5,3,7,1,0,1
0,2,0,11,6,9,0,0,1
0,2,0,12,10,13,0,0,1
0,3,0,12,5,14,0,0,1
0,2,0,8,4,12,0,0,1
0,2,0,10,8,11,0,0,1
0,2,0,14,3,17,0,0,1
0,3,0,13,7,11,0,0,1
1,3,0,29,26,29,0,0,1
0,3,0,15,10,6,0,0,0
0,4,0,8,4,10,0,0,1
0,1,0,4,3,6,1,0,1
1,3,0,45,44,11,0,0,0
0,2,0,18,8,9,0,0,1
1,2,0,44,36,24,1,0,1
1,1,0,27,13,15,0,1,1
0,4,0,7,7,2,0,0,0
0,2,0,10,5,32,0,0,1
0,1,0,20,10,16,0,1,1
0,2,0,12,5,11,0,0,1
0,3,0,8,6,7,0,1,1
0,2,0,13,8,11,0,0,1
0,3,0,11,6,8,0,0,1
0,3,0,10,4,22,0,0,1
1,3,0,24,12,10,0,1,1
1,3,0,34,21,12,0,0,1
0,3,1,10,5,14,0,0,1
0,2,0,7,7,14,0,0,1
0,2,0,7,3,19,0,0,1
0,2,0,8,4,23,0,0,1
0,3,0,9,6,4,0,0,1
0,3,0,8,5,10,0,0,1
1,2,0,17,15,13,0,0,1
1,2,0,25,15,26,0,0,1
0,3,0,7,3,23,0,0,1
1,1,0,30,18,6,0,1,1
1,3,0,25,16,4,0,0,1
1,1,0,22,19,17,0,1,1
1,2,0,19,11,13,0,0,1
0,3,0,11,10,19,0,0,1
1,1,0,40,23,13,0,1,1
0,1,1,1,0,26,0,0,1
1,3,0,17,9,12,0,0,1
0,3,0,17,15,13,0,0,1
0,1,0,17,5,16,0,0,1
1,3,0,30,15,14,0,0,1
1,2,0,7,4,10,0,1,1
0,2,0,11,3,17,0,0,1
1,2,0,9,5,11,0,0,0
0,2,0,5,2,6,1,1,1
0,1,0,5,2,16,0,0,1
0,0,0,5,1,15,0,0,1
1,2,0,30,28,10,0,0,1
0,3,2,23,15,18,0,0,1
1,1,0,25,23,7,0,1,1
0,2,0,2,1,8,0,0,1
0,1,0,8,4,9,0,0,1
0,3,0,13,7,18,0,0,1
0,3,0,6,3,7,0,0,1
0,2,0,5,1,6,0,0,1
0,2,0,6,2,21,0,1,1
0,2,0,8,4,22,0,0,1
0,0,0,8,8,8,0,0,1
0,2,0,10,4,13,0,0,1
0,3,0,15,10,18,0,0,1
0,2,0,8,6,16,0,0,1
1,2,0,19,15,21,0,0,1
0,2,0,18,10,8,0,0,1
0,2,0,7,3,12,0,0,1
1,2,0,41,28,11,0,0,1
0,2,0,9,4,15,0,0,1
0,2,0,15,5,7,0,0,1
1,3,0,5,3,7,0,0,1
0,0,0,2,1,10,0,0,1
0,3,0,10,5,10,0,0,1
0,1,0,2,0,4,0,0,1
1,2,0,50,40,4,0,0,1
0,2,0,13,5,6,0,0,1
0,3,0,8,5,14,0,0,1
1,2,0,20,16,20,0,0,1
0,2,0,11,8,19,0,0,1
0,2,1,10,7,16,0,0,1
0,2,0,0,0,8,0,1,1
0,2,0,2,0,18,0,0,1
0,1,0,6,3,13,0,0,1
0,3,0,8,3,12,0,1,1
1,3,0,10,8,14,0,1,1
1,2,0,30,28,6,0,0,1
1,3,0,30,24,10,0,0,0
1,3,0,27,25,5,0,0,1
1,3,0,18,15,23,0,0,1
0,3,0,4,0,5,0,0,0
1,2,0,16,14,15,0,1,1
0,2,0,7,4,7,0,0,1
0,2,0,14,0,26,0,1,1
0,2,0,15,11,3,0,0,1
0,1,0,5,1,24,0,0,1
1,2,0,22,15,18,0,0,1
1,1,0,20,20,10,0,0,1
1,4,0,14,9,14,0,0,1
0,2,0,20,8,18,0,0,1
0,3,0,13,13,11,0,0,1
0,3,0,8,5,10,0,0,1
1,3,0,40,20,11,0,0,1
1,2,2,39,30,13,0,0,1
0,2,1,2,1,11,0,0,1
0,1,0,10,8,14,1,1,1
1,1,0,12,8,10,0,1,1
0,1,0,7,3,20,0,0,1
1,0,0,5,5,7,0,0,0
1,2,0,9,5,13,1,0,1
1,2,0,22,13,18,0,0,1
1,1,0,24,20,24,0,0,1
1,2,0,7,6,12,0,1,1
0,1,0,15,11,14,0,0,1
0,3,0,10,10,14,0,0,1
1,1,0,35,31,4,0,0,1
1,2,0,1,0,14,0,0,1
0,3,0,19,10,16,0,0,1
0,3,0,8,4,7,0,0,1
0,1,0,6,4,42,0,0,1
0,2,0,9,7,20,0,0,1
0,0,0,4,0,9,0,1,1
0,2,0,5,3,8,0,0,1
0,2,0,6,1,19,0,0,1
0,2,0,3,1,34,0,0,1
0,2,0,4,2,11,0,0,1
0,2,0,5,4,14,0,0,1
1,3,0,17,14,15,0,0,0
1,3,0,9,10,6,0,0,1
1,2,0,25,12,16,0,1,1
0,2,0,10,5,6,0,0,1
1,3,0,15,10,15,0,0,1
0,2,0,7,7,9,0,0,1
1,1,0,16,11,19,0,0,1
0,3,0,12,1,3,0,0,1
0,3,0,4,1,17,0,0,0
1,2,0,15,10,6,0,1,1
0,2,0,7,7,6,0,1,1
0,3,0,17,12,16,0,0,1
0,2,0,12,5,6,0,1,1
1,2,0,24,20,9,0,0,1
0,2,0,10,9,8,0,0,1
0,1,0,9,6,9,0,0,1
0,2,0,14,10,12,0,0,1
0,2,0,10,10,30,0,0,1
0,3,0,10,3,5,0,0,1
0,2,0,12,11,22,1,1,1
1,2,0,39,34,18,0,0,1
0,2,0,5,3,13,0,0,1
0,3,0,14,7,9,0,0,1
1,4,0,20,10,6,0,0,0
1,3,0,35,30,11,0,0,1
1,0,0,27,27,16,0,0,0
0,2,0,19,8,18,0,0,1
0,3,1,12,7,17,0,0,1
0,1,0,9,9,8,0,0,1
0,1,0,10,12,8,0,0,1
1,2,0,40,31,11,0,0,1
0,0,0,15,11,19,0,0,1
1,3,0,21,15,14,0,0,1
1,3,1,6,6,9,0,1,1
0,2,0,6,3,16,0,0,1
1,3,0,37,30,2,0,0,1
0,2,0,8,3,10,0,0,1
1,3,0,23,22,13,0,0,1
1,2,0,17,14,6,0,0,1
0,3,0,9,5,22,0,0,1
0,3,0,20,6,5,0,0,1
0,4,0,11,3,8,0,0,1
0,3,0,7,6,13,0,0,1
1,3,0,16,9,3,0,0,0
0,1,0,15,8,15,0,1,1
1,1,0,40,30,14,0,0,1
0,2,0,9,6,7,0,0,1
0,2,0,10,3,12,0,0,1
1,2,0,24,20,5,0,0,1
1,3,0,22,10,11,0,1,1
1,2,0,15,8,6,0,0,1
1,2,0,23,23,10,0,0,0
0,3,1,5,3,10,0,0,0
0,1,0,12,10,18,0,0,1
1,2,0,30,16,16,1,0,1
0,3,0,16,11,6,0,1,1
1,2,0,15,15,20,0,0,1
1,2,0,21,14,25,0,0,1
1,2,0,24,21,13,0,1,1
1,4,0,48,38,12,0,0,1
0,3,0,13,10,15,0,0,1
0,2,0,1,1,11,0,0,1
1,4,0,35,27,26,0,0,1
1,2,0,23,16,15,0,1,1
0,3,0,7,3,6,0,0,1
0,3,0,14,7,18,0,0,1
0,0,0,7,5,10,0,0,1
0,4,0,7,7,2,0,1,0
0,1,0,3,2,10,0,0,1
1,1,0,39,36,12,0,0,1
1,2,0,30,25,6,0,0,1
0,1,0,9,4,6,0,0,1
0,1,0,8,2,22,0,1,1
0,2,0,15,10,18,0,0,1
1,3,0,18,12,9,0,0,1
0,3,0,10,3,8,0,0,1
1,3,0,15,10,19,0,0,1
1,2,1,4,3,4,0,0,1
0,2,0,6,5,7,0,0,1
0,3,0,13,12,17,0,0,1
1,3,0,35,30,19,0,0,1
0,2,0,5,2,14,0,1,1
0,2,0,4,2,7,0,0,1
0,3,0,6,4,19,0,0,1
0,2,0,8,6,16,0,1,1
1,2,0,30,5,10,0,0,1
1,3,0,17,13,21,0,0,1
1,0,1,30,12,8,0,0,1
0,2,0,8,3,17,0,0,0
0,2,0,1,5,5,0,1,0
0,2,0,7,6,13,0,0,1
0,3,0,10,5,23,0,0,1
0,2,0,12,10,12,0,0,1
0,2,0,16,12,9,0,0,1
0,2,0,14,8,19,0,1,1
1,3,0,24,20,15,0,0,1
0,2,0,9,5,25,0,0,1
1,3,0,24,22,14,0,1,1
0,2,0,8,5,9,0,0,1
0,2,0,7,3,12,0,0,1
1,1,0,27,14,11,0,1,1
1,2,0,20,16,14,0,0,1
1,3,1,16,10,7,0,0,1
0,2,0,5,2,17,0,0,1
0,2,0,10,8,20,0,0,1
1,2,0,15,10,7,0,1,1
1,2,0,22,15,10,1,0,1
0,3,0,5,2,17,0,0,1
0,2,0,7,6,12,0,0,1
0,2,0,5,2,10,0,0,1
0,2,0,5,2,15,0,0,1
1,3,0,27,20,26,0,0,1
0,2,0,14,10,22,0,0,1
0,3,0,3,3,22,0,0,1
1,2,0,40,12,5,0,1,1
0,2,0,6,3,21,0,0,1
0,1,0,8,4,14,0,0,1
0,2,0,14,8,19,0,0,1
0,1,0,10,5,17,0,0,1
0,2,0,6,2,14,0,0,1
0,2,0,9,6,17,0,0,1
0,3,0,5,4,24,0,0,1
0,3,0,3,0,11,0,0,1
0,2,0,10,7,29,0,0,1
0,2,0,8,3,21,0,1,1
0,2,0,15,13,7,0,0,1
0,2,0,10,7,21,0,0,1
0,1,0,3,1,10,0,1,1
0,2,0,8,2,21,0,0,1
0,2,0,7,1,22,0,1,1
0,2,0,18,11,15,0,1,1
0,2,0,7,0,2,0,0,0
0,3,0,13,8,11,0,0,1
1,3,0,20,12,6,0,0,1
1,3,0,18,13,6,0,0,1
0,0,0,7,5,12,0,0,1
1,2,0,45,37,3,0,1,1
1,2,0,21,16,17,0,0,1
0,2,1,10,3,5,0,1,1
1,1,0,5,3,13,0,1,1
0,1,0,4,2,8,0,0,1
0,3,0,3,3,14,0,0,1
0,3,0,8,5,8,0,0,1
0,2,0,7,0,11,0,0,1
1,3,0,22,20,16,0,0,1
0,2,0,10,5,9,0,0,1
1,2,0,43,34,14,0,0,1
0,2,0,16,12,6,0,0,1
0,2,0,18,6,11,0,0,1
1,3,0,20,10,30,0,0,1
1,2,0,24,18,19,0,0,1
0,1,0,15,6,20,0,0,1
0,3,0,5,3,4,0,0,1
0,3,0,2,0,11,0,0,0
1,2,0,28,24,7,0,1,0
1,3,0,30,18,19,0,0,1
0,2,0,4,0,4,0,1,1
1,3,0,21,16,23,0,0,1
0,2,0,10,5,10,0,1,1
0,1,0,5,4,29,0,0,1
1,3,0,15,10,8,0,0,1
0,1,0,5,2,12,0,0,1
1,3,0,25,6,5,0,1,0
0,2,2,10,5,22,0,0,1
0,4,0,20,10,5,0,1,0
0,3,0,10,4,10,0,0,1
0,0,0,2,1,6,0,1,1
0,0,0,4,2,9,0,1,1
0,2,0,5,2,6,0,0,1
0,2,0,5,3,22,0,1,1
0,3,0,15,1,7,0,0,1
0,2,0,16,10,10,0,0,1
0,0,0,7,4,10,0,0,1
1,4,0,20,15,12,0,0,1
0,2,0,3,0,12,0,0,1
1,1,0,12,10,7,0,1,1
0,2,0,7,3,7,0,0,1
0,2,0,12,10,10,0,0,1
1,2,0,23,20,13,0,0,1
0,2,0,10,6,9,0,1,1
1,2,0,22,15,11,0,1,1
0,2,0,6,4,16,0,0,1
0,2,0,2,1,9,0,1,1
0,3,0,15,10,14,0,0,1
0,2,0,18,13,9,0,1,1
1,2,1,22,15,5,0,0,1
0,2,0,2,8,37,1,1,1
0,2,0,12,1,18,0,0,1
1,2,1,24,20,20,0,0,1
0,1,0,18,5,13,0,1,1
1,3,0,30,19,17,0,0,1
1,3,0,25,6,11,0,0,1
0,2,1,20,5,9,0,0,1
0,2,0,12,8,21,0,0,1
0,2,0,10,4,17,0,1,1
0,2,0,10,2,12,0,0,1
0,3,0,4,2,19,0,0,1
1,3,0,42,40,14,0,0,1
0,2,0,9,6,22,0,1,1
0,2,0,11,6,7,0,0,1
0,2,0,4,2,11,0,0,1
0,2,0,12,6,12,0,0,1
0,2,0,6,1,11,0,0,1
0,2,0,8,3,8,0,0,1
1,2,0,20,16,25,0,1,1
0,2,0,5,3,22,0,0,1
0,2,0,7,4,24,0,0,1
0,2,0,15,10,29,0,0,1
0,2,0,12,10,8,0,0,1
1,1,0,26,18,9,0,0,1
0,3,0,6,6,6,0,1,1
1,1,0,10,10,13,0,0,1
1,3,0,21,16,12,0,0,1
0,3,1,11,7,14,0,1,1
1,1,0,28,16,19,0,1,1
0,2,0,7,3,19,1,0,1
0,2,0,15,10,2,0,0,1
0,3,0,10,5,17,0,0,1
1,0,0,20,20,17,0,1,1
1,2,0,20,13,24,0,1,1
1,2,0,25,23,7,0,0,1
0,2,0,8,2,5,0,0,1
0,3,0,5,1,16,0,0,1
0,3,0,20,14,21,0,0,1
0,2,0,5,4,11,0,1,1
0,2,0,17,12,5,0,1,1
1,2,0,21,13,8,0,0,1
1,2,0,28,14,23,0,1,1
1,3,0,11,10,4,0,0,1
0,2,0,7,5,17,0,0,1
1,3,0,18,8,3,0,0,1
1,3,0,28,15,14,0,0,0
0,2,0,12,10,18,0,0,1
0,3,0,15,10,14,0,0,1
0,3,0,17,6,12,0,0,1
0,2,0,8,4,19,0,0,1
1,2,0,14,7,19,0,0,1
0,1,0,9,2,14,0,0,1
0,2,0,5,2,33,0,0,1
0,2,0,12,4,19,0,1,1
1,2,0,16,9,19,0,0,0
1,2,0,14,14,26,0,0,1
0,2,0,5,1,12,0,0,1
0,2,0,2,3,13,0,0,1
0,3,0,10,4,24,0,1,1
0,2,0,16,11,11,0,0,1
0,2,0,9,5,17,0,0,1
0,0,0,1,0,8,0,0,1
0,2,0,2,1,8,0,0,1
1,1,0,25,16,21,0,1,1
0,2,0,3,2,19,0,0,1
0,1,2,10,1,18,1,1,0
1,3,1,20,11,17,0,1,1
0,1,0,6,6,20,0,0,1
0,2,0,14,9,21,0,0,1
0,3,0,17,15,32,0,0,1
0,3,0,15,7,19,0,0,1
1,2,0,18,12,17,0,0,1
0,4,0,18,5,11,0,0,1
0,2,0,7,4,3,0,0,1
1,2,0,22,17,9,0,0,1
1,1,0,40,36,4,0,0,1
0,3,1,6,5,1,0,0,1
1,3,0,17,12,17,0,0,1
0,2,0,10,5,14,0,0,1
1,3,0,17,15,9,0,0,1
1,2,0,20,20,20,0,0,1
0,2,0,6,3,19,0,0,1
0,2,0,12,8,11,0,0,1
1,2,0,42,29,12,0,1,1
0,3,2,8,4,10,0,0,1
0,2,0,10,6,12,0,0,1
1,3,0,14,12,18,0,0,1
1,2,0,30,26,7,0,0,1
0,0,0,7,5,9,0,0,1
0,4,0,25,11,14,0,0,1
1,1,0,30,20,8,0,0,1
1,2,0,18,10,16,0,0,1
0,1,0,8,5,14,0,0,1
0,2,0,9,5,15,0,0,1
0,3,0,6,2,9,0,1,1
0,2,0,7,3,26,0,0,1
0,3,0,4,3,13,0,0,1
0,2,0,6,6,26,0,1,1
1,3,0,25,20,27,0,0,1
0,2,0,6,3,12,0,0,1
1,2,0,38,25,6,0,0,1
0,2,0,6,2,13,0,0,1
1,4,0,39,33,9,0,0,1
1,2,0,25,8,26,0,1,1
1,1,0,41,34,11,0,0,1
0,2,0,11,4,11,0,0,1
1,2,1,7,6,13,0,0,1
0,2,0,3,2,14,0,1,1
0,2,0,7,5,9,0,0,1
0,1,0,8,4,21,0,1,1
0,3,0,10,7,7,0,0,1
0,2,0,4,0,11,0,0,1
0,2,0,10,6,14,0,0,1
0,2,0,5,3,12,0,0,1
0,3,0,10,5,8,0,1,0
0,2,0,16,7,12,0,0,1
0,2,0,7,5,11,0,0,1
1,3,0,18,14,14,0,0,1
0,3,0,6,1,6,0,1,1
0,1,0,10,3,7,0,0,1
0,3,0,8,0,6,0,0,1
1,3,0,23,14,23,0,0,1
1,1,0,35,20,11,0,0,1
1,2,0,19,13,11,0,0,1
0,2,0,10,3,13,0,0,1
0,3,0,14,8,17,0,0,1
0,2,0,10,4,9,0,0,1
0,2,0,3,2,32,0,0,1
0,4,0,7,4,13,0,0,0
0,2,0,5,1,7,0,0,1
0,4,0,8,6,13,0,0,1
0,4,0,12,10,3,0,0,1
1,2,0,20,16,8,0,0,1
1,1,0,30,28,6,1,0,0
1,3,0,16,11,8,0,0,1
0,2,0,11,11,8,0,1,1
1,2,0,20,15,22,0,0,1
0,2,0,11,4,8,0,0,1
1,2,0,7,7,14,0,0,1
1,2,0,17,16,15,0,0,1
0,0,0,11,4,15,1,1,1
0,3,0,17,4,14,0,1,1
0,2,0,7,3,28,0,0,1
1,2,0,30,15,7,0,0,1
1,1,0,14,11,10,0,1,1
1,0,0,7,5,7,0,0,1
0,2,0,6,2,16,0,1,1
0,2,0,12,12,3,0,0,0
0,3,0,10,7,18,0,0,1
1,2,0,18,15,5,0,1,1
1,2,1,20,12,5,0,0,1
0,2,0,6,2,37,0,0,1
